id,name,model,price,review,mileage,year,fuel_type,transmission,color,location,is_featured,image_urls,rating
pYKbhjQMXgzbpgA,Hyundai Ioniq,Truck,$653,Chair knowledge forward measure baby.,39103,2018,Electric,Automatic,GreenYellow,"Port Andrew, OH",True,https://images.pexels.com/photos/326716/pexels-photo-6279261.jpeg,3.6
nP1kSObTHIyIx0N,Volkswagen Rabbit,SUV,$419,Enjoy one gas.,60123,2009,Diesel,Manual,MidnightBlue,"Shanemouth, ND",True,https://images.pexels.com/photos/145753/pexels-photo-8460313.jpeg,3.3
E5PaW1hyvAvcrla,Ford Flex,SUV,$948,Wind price someone start.,30588,2009,Diesel,Manual,LightGoldenRodYellow,"Johnsonside, NE",True,https://images.pexels.com/photos/656789/pexels-photo-2424793.jpeg|https://images.pexels.com/photos/858353/pexels-photo-7569924.jpeg|https://images.pexels.com/photos/958084/pexels-photo-8280498.jpeg,3.5
2HqCkEjcSeM0L4V,Toyota MR2,Truck,$904,Step like prepare foreign health travel.,89682,2011,Gasoline,Manual,Ivory,"Jamieside, MS",True,https://images.pexels.com/photos/81518/pexels-photo-9047112.jpeg|https://images.pexels.com/photos/778195/pexels-photo-1171056.jpeg|https://images.pexels.com/photos/391999/pexels-photo-1488539.jpeg,3.5
0NliUHjCT2NE3Eg,Lexus SC,SUV,$978,Billion happy heavy enjoy nearly loss goal.,48874,2017,Electric,Manual,Khaki,"South Bobby, NM",False,https://images.pexels.com/photos/456261/pexels-photo-8768316.jpeg|https://images.pexels.com/photos/84007/pexels-photo-3164837.jpeg,4.9
16OZ4FggO5xNJXs,Toyota Yaris,Truck,$566,Stay learn determine those process child control.,18452,2020,Electric,Manual,PaleVioletRed,"Jaredmouth, PW",False,https://images.pexels.com/photos/632786/pexels-photo-8166313.jpeg,4.8
KCiNWSUXIAJzjoR,Hyundai Excel,SUV,$592,Between almost provide movie.,47492,2010,Gasoline,Manual,Coral,"Port Timothybury, PA",False,https://images.pexels.com/photos/136628/pexels-photo-7762911.jpeg|https://images.pexels.com/photos/907122/pexels-photo-3239159.jpeg|https://images.pexels.com/photos/845550/pexels-photo-2873318.jpeg,4.5
SuofF1i6gHiGLCq,Audi RS5,SUV,$850,Before still cost movie easy present cause.,71540,2022,Electric,Automatic,IndianRed,"North Juliebury, ME",False,https://images.pexels.com/photos/559845/pexels-photo-7598896.jpeg|https://images.pexels.com/photos/27860/pexels-photo-9725349.jpeg|https://images.pexels.com/photos/447598/pexels-photo-4608426.jpeg,4.2
8CmewNae7y95amO,Mazda B-Series,Sedan,$656,Recognize wide agree focus claim.,56823,2023,Gasoline,Automatic,Brown,"West Ashley, MT",True,https://images.pexels.com/photos/699207/pexels-photo-4840505.jpeg,4.1
8TSWetznN9H24Xs,Dodge Stratus,SUV,$875,Cell create mention sound.,49072,2023,Electric,Manual,Aqua,"Watkinsborough, KS",True,https://images.pexels.com/photos/917031/pexels-photo-2202478.jpeg,3.2
ztTB27lrl4wcpC0,BMW X4,SUV,$763,Picture chance those away should.,85791,2016,Gasoline,Automatic,DeepSkyBlue,"Lake Amanda, MT",False,https://images.pexels.com/photos/560369/pexels-photo-5568808.jpeg|https://images.pexels.com/photos/872923/pexels-photo-3381889.jpeg,4.9
DevZaOiGmmSNDqr,GMC Safari,Truck,$506,Structure upon name step class skill.,41576,2005,Diesel,Automatic,Gold,"South Elizabethmouth, MP",True,https://images.pexels.com/photos/826041/pexels-photo-4936614.jpeg,3.4
ZJpPlck8XguTVmj,Subaru XT,Truck,$451,Leader foot better account large east him.,78305,2018,Electric,Manual,Brown,"Lake Matthew, WY",True,https://images.pexels.com/photos/226494/pexels-photo-9811734.jpeg|https://images.pexels.com/photos/471665/pexels-photo-8580921.jpeg,3.5
dADw9vPuyb9eVUT,Lexus LC,SUV,$490,Into trouble cup movie alone collection.,55920,2003,Diesel,Manual,DarkTurquoise,"New Jenniferborough, NM",True,https://images.pexels.com/photos/839807/pexels-photo-8750035.jpeg|https://images.pexels.com/photos/78369/pexels-photo-7351606.jpeg|https://images.pexels.com/photos/971080/pexels-photo-3964075.jpeg,4.5
mEC56J6CaHJBbRD,Mazda CX-4,Truck,$942,Dinner many local organization.,30879,2008,Diesel,Automatic,RoyalBlue,"Port Lisa, NE",True,https://images.pexels.com/photos/123244/pexels-photo-2679714.jpeg|https://images.pexels.com/photos/974188/pexels-photo-6053334.jpeg,4.4
p0gj8lNSnYx5uXg,Honda Element,Sedan,$466,Indeed beyond church night establish between meeting like.,84847,2023,Diesel,Manual,Moccasin,"Greenborough, NM",False,https://images.pexels.com/photos/752817/pexels-photo-5778943.jpeg|https://images.pexels.com/photos/933406/pexels-photo-7216406.jpeg|https://images.pexels.com/photos/546401/pexels-photo-4611817.jpeg,4.0
m5NUD7ynRD4ItP0,Lexus LC,Sedan,$791,Talk amount value.,36723,2002,Electric,Automatic,DarkGreen,"East Jamesland, ID",False,https://images.pexels.com/photos/631793/pexels-photo-1976427.jpeg|https://images.pexels.com/photos/272300/pexels-photo-7780031.jpeg|https://images.pexels.com/photos/331014/pexels-photo-2260690.jpeg,3.6
LE5yJ11Ii9ZeUhc,Lexus HS,Truck,$946,Light either will current detail.,17131,2009,Diesel,Manual,LightCyan,"Scottborough, VA",False,https://images.pexels.com/photos/145374/pexels-photo-2370515.jpeg|https://images.pexels.com/photos/594550/pexels-photo-7367326.jpeg|https://images.pexels.com/photos/722707/pexels-photo-1415833.jpeg,5.0
BUF2WCvn4UMQUvP,Lexus LC,Truck,$414,Seat must situation very.,45345,2002,Electric,Manual,LightSkyBlue,"Port Todd, RI",True,https://images.pexels.com/photos/502726/pexels-photo-4407841.jpeg,4.6
xuq3wYHXofWo3Fr,BMW 2 Series,Truck,$500,Today increase return yourself account expect.,70481,2006,Diesel,Manual,MintCream,"South Sergio, WY",True,https://images.pexels.com/photos/829557/pexels-photo-3685921.jpeg,3.4
6cuJTDaiKGOgpAC,Dodge Viper,SUV,$542,Find join woman offer hand plan program society.,36202,2014,Diesel,Automatic,MediumSeaGreen,"Lake Bethtown, UT",True,https://images.pexels.com/photos/569631/pexels-photo-1104932.jpeg|https://images.pexels.com/photos/544536/pexels-photo-3693817.jpeg,3.7
3J1HSljhfcFOd2G,Honda Element,Sedan,$716,Near room data herself should.,82816,2022,Diesel,Manual,SeaShell,"Roberthaven, TN",False,https://images.pexels.com/photos/655757/pexels-photo-6817931.jpeg|https://images.pexels.com/photos/992358/pexels-photo-4354418.jpeg,3.4
NrOylvWVoO6IiTz,Mazda B-Series,Truck,$964,Interview man east like bed hospital.,90840,2009,Diesel,Manual,DarkOrchid,"New Brianville, MA",False,https://images.pexels.com/photos/941921/pexels-photo-6324155.jpeg|https://images.pexels.com/photos/947864/pexels-photo-9418765.jpeg,3.3
jomaPsboR7Fb91d,Audi RS6,SUV,$772,Same trial three certain culture tax.,78898,2022,Gasoline,Manual,Sienna,"Hillhaven, WI",False,https://images.pexels.com/photos/367169/pexels-photo-3176048.jpeg|https://images.pexels.com/photos/378397/pexels-photo-9954015.jpeg|https://images.pexels.com/photos/354361/pexels-photo-9837967.jpeg,3.8
XCS9DmbLCbr6YqW,Toyota Yaris,Sedan,$997,End white later sell.,76272,2011,Gasoline,Automatic,Tan,"Nguyenstad, MS",False,https://images.pexels.com/photos/919124/pexels-photo-1186675.jpeg|https://images.pexels.com/photos/710260/pexels-photo-4092962.jpeg,3.8
1AF56Ftx1ubRK3g,Dodge Viper,Sedan,$781,Task save behavior fine pressure power.,94082,2003,Electric,Manual,Gray,"Port Alyssamouth, FL",False,https://images.pexels.com/photos/63896/pexels-photo-1283739.jpeg|https://images.pexels.com/photos/76075/pexels-photo-3305173.jpeg,4.7
p9B2UMfAta59vhT,Hyundai Veracruz,Sedan,$710,Set clearly anyone be.,92169,2004,Electric,Automatic,RosyBrown,"North Alex, NC",True,https://images.pexels.com/photos/82338/pexels-photo-3423601.jpeg|https://images.pexels.com/photos/385602/pexels-photo-3213444.jpeg,4.4
aJSwvfghfUU2d7G,Lexus HS,SUV,$556,Gun in employee.,63631,2002,Diesel,Manual,CornflowerBlue,"Ramirezfurt, DC",False,https://images.pexels.com/photos/201474/pexels-photo-7237263.jpeg|https://images.pexels.com/photos/724232/pexels-photo-8868100.jpeg,3.5
Qip7qnzb1ka7yqS,GMC Canyon,SUV,$896,Idea culture remain store scientist rate.,68851,2020,Electric,Manual,DarkOrange,"Port Michaelhaven, TX",False,https://images.pexels.com/photos/627499/pexels-photo-3289992.jpeg,4.3
JOTOVIQhiuwqTG1,Audi A5,SUV,$478,Much recently agency yourself morning.,42345,2022,Electric,Automatic,LightSeaGreen,"Lake Alexandra, LA",False,https://images.pexels.com/photos/736857/pexels-photo-3422698.jpeg|https://images.pexels.com/photos/247063/pexels-photo-8547022.jpeg|https://images.pexels.com/photos/307028/pexels-photo-7494039.jpeg,4.5
X8hsfuBvmDumR28,Mercedes-Benz SLK,SUV,$414,Sense truth head behind vote who.,20226,2014,Gasoline,Manual,Yellow,"Riosshire, FM",True,https://images.pexels.com/photos/799583/pexels-photo-3641754.jpeg|https://images.pexels.com/photos/207440/pexels-photo-9945103.jpeg|https://images.pexels.com/photos/931378/pexels-photo-6075161.jpeg,3.3
jplGcrVzhlyUvge,Mazda Millenia,Truck,$816,Newspaper into those mission officer.,11108,2004,Electric,Automatic,White,"Josephfort, NJ",False,https://images.pexels.com/photos/752953/pexels-photo-6616247.jpeg,3.8
CCdUeVx0F2FeB1g,GMC Jimmy,Sedan,$863,Director art list truth.,45283,2006,Electric,Manual,GreenYellow,"New Robert, GU",True,https://images.pexels.com/photos/288509/pexels-photo-9198904.jpeg|https://images.pexels.com/photos/757124/pexels-photo-6845522.jpeg|https://images.pexels.com/photos/794348/pexels-photo-6820358.jpeg,4.6
x27SRZHMFhLfeIy,Dodge Magnum,SUV,$710,Above ball never change skin picture own.,82570,2014,Gasoline,Manual,Green,"New John, AK",True,https://images.pexels.com/photos/286542/pexels-photo-7535421.jpeg|https://images.pexels.com/photos/621414/pexels-photo-6092650.jpeg|https://images.pexels.com/photos/377159/pexels-photo-7586077.jpeg,4.5
0IP4Gb10Rcs2fad,Lexus CT,SUV,$612,Occur course house century fact.,10163,2003,Gasoline,Automatic,Beige,"South Joshuashire, TN",True,https://images.pexels.com/photos/110664/pexels-photo-1131913.jpeg|https://images.pexels.com/photos/33575/pexels-photo-8197197.jpeg|https://images.pexels.com/photos/396507/pexels-photo-6851613.jpeg,4.5
n171eZkSZmUCgwW,Dodge Caliber,SUV,$993,Nice before style other such.,70187,2021,Electric,Automatic,SaddleBrown,"Lambberg, IA",False,https://images.pexels.com/photos/466573/pexels-photo-5736010.jpeg|https://images.pexels.com/photos/60336/pexels-photo-4289953.jpeg,3.3
bqY50mNLA8MXRXE,Subaru Loyale,SUV,$730,Fill available worker actually process all guy.,71886,2015,Gasoline,Manual,Wheat,"Lake Jennifertown, OH",True,https://images.pexels.com/photos/988957/pexels-photo-6876483.jpeg,4.1
WtMTfucw4yZzb8u,Audi A7,Truck,$871,Once maybe someone production.,64409,2002,Diesel,Manual,HotPink,"Joshuamouth, SC",False,https://images.pexels.com/photos/135164/pexels-photo-3435406.jpeg|https://images.pexels.com/photos/172665/pexels-photo-7664269.jpeg|https://images.pexels.com/photos/282356/pexels-photo-5193031.jpeg,4.0
x11xISiDJWrPEmn,Hyundai Excel,Sedan,$553,Human season create why cause stop single.,18892,2022,Diesel,Automatic,WhiteSmoke,"Bethville, MH",True,https://images.pexels.com/photos/106262/pexels-photo-6439203.jpeg|https://images.pexels.com/photos/882149/pexels-photo-2540763.jpeg|https://images.pexels.com/photos/920311/pexels-photo-5546782.jpeg,3.3
Y4qZvKgA7W7v1p4,Dodge Avenger,Truck,$856,Not though serve especially.,16218,2006,Diesel,Automatic,DarkOrange,"Arnoldview, DE",False,https://images.pexels.com/photos/413014/pexels-photo-4396917.jpeg|https://images.pexels.com/photos/858701/pexels-photo-5417657.jpeg,4.5
IfRqhIX5XygZFxy,Toyota C-HR,Sedan,$735,Draw toward million music let control across.,30623,2012,Electric,Automatic,BlueViolet,"Lunastad, GA",True,https://images.pexels.com/photos/61076/pexels-photo-3286784.jpeg|https://images.pexels.com/photos/485953/pexels-photo-4680722.jpeg|https://images.pexels.com/photos/109807/pexels-photo-1489383.jpeg,4.8
VfB0AshB1YVdxad,Kia Rio,Truck,$528,City executive senior tough science Mr hard no.,72627,2007,Gasoline,Automatic,Fuchsia,"Pearsonshire, FL",True,https://images.pexels.com/photos/275284/pexels-photo-3702497.jpeg|https://images.pexels.com/photos/765112/pexels-photo-3585252.jpeg|https://images.pexels.com/photos/464769/pexels-photo-3146619.jpeg,3.9
vp0aia2HCenwoBv,Subaru WRX,Truck,$687,Resource public concern.,11791,2013,Gasoline,Automatic,Linen,"North Thomas, WV",True,https://images.pexels.com/photos/9091/pexels-photo-5845145.jpeg|https://images.pexels.com/photos/51908/pexels-photo-6438083.jpeg,4.0
zmWRbPF8PxScGDt,Lexus UX,Sedan,$898,All movement everything administration look ago.,10273,2006,Gasoline,Manual,DarkGoldenRod,"Barryshire, WV",False,https://images.pexels.com/photos/367406/pexels-photo-4958084.jpeg,4.7
PRZ9DpWc7uHoWtL,Hyundai Tiburon,SUV,$833,By interesting cup message.,79864,2015,Gasoline,Manual,PaleVioletRed,"East Samantha, WY",True,https://images.pexels.com/photos/924476/pexels-photo-3600915.jpeg,3.4
iZEt8vXPXPAxKx9,Nissan Murano,Sedan,$979,Later fire remain poor international method.,94651,2004,Electric,Automatic,BurlyWood,"Zacharybury, SD",True,https://images.pexels.com/photos/850372/pexels-photo-1569647.jpeg,4.8
HfkDCVcwETMuQ1D,Mercedes-Benz S-Class,Sedan,$767,Forget often well want.,36380,2023,Electric,Manual,MediumOrchid,"Johnborough, CA",True,https://images.pexels.com/photos/240603/pexels-photo-3845439.jpeg|https://images.pexels.com/photos/280164/pexels-photo-5331215.jpeg|https://images.pexels.com/photos/71717/pexels-photo-5342187.jpeg,4.7
FXSJLlD8SSPvP5Q,Mercedes-Benz AMG GT,Truck,$801,Behind throw yard choice note.,68289,2023,Electric,Manual,Aquamarine,"Port Alejandraburgh, SD",False,https://images.pexels.com/photos/18762/pexels-photo-9880452.jpeg|https://images.pexels.com/photos/57328/pexels-photo-8817036.jpeg|https://images.pexels.com/photos/50853/pexels-photo-5237739.jpeg,3.8
QfE5issc2yTQU8Q,Volkswagen e-Golf,Truck,$987,Herself seem message while.,68415,2022,Gasoline,Automatic,MediumAquaMarine,"Port Laura, LA",False,https://images.pexels.com/photos/71663/pexels-photo-1679462.jpeg,4.6
CNFPrtn1JgMFSto,Honda Crosstour,Truck,$617,Close husband reveal lawyer yeah international think.,81346,2000,Gasoline,Automatic,YellowGreen,"Scottland, IN",True,https://images.pexels.com/photos/282651/pexels-photo-2369214.jpeg|https://images.pexels.com/photos/207991/pexels-photo-2564979.jpeg,4.7
ieumnMIHmyZo98L,Dodge Intrepid,Truck,$423,Friend wear reveal camera feel deal myself.,63683,2020,Gasoline,Manual,YellowGreen,"West Anitaburgh, OR",True,https://images.pexels.com/photos/975121/pexels-photo-6038983.jpeg,3.9
hoQQMl4vLkhYfBH,Kia K900,Sedan,$539,Right course stand couple fund sense.,53373,2009,Diesel,Automatic,PowderBlue,"South Karenside, OR",True,https://images.pexels.com/photos/927790/pexels-photo-7671274.jpeg|https://images.pexels.com/photos/183623/pexels-photo-9872945.jpeg,3.9
pByefWgsniOD2Ef,GMC Jimmy,Sedan,$665,Real bar bed wind simply citizen.,63048,2012,Gasoline,Automatic,LightGray,"Lake Dakotabury, FM",False,https://images.pexels.com/photos/562059/pexels-photo-1800782.jpeg|https://images.pexels.com/photos/383213/pexels-photo-3353606.jpeg,4.3
WLIf870R87kHkXc,Nissan Maxima,Truck,$557,Skill exist above leave direction TV life.,52303,2019,Diesel,Automatic,YellowGreen,"North Sarahland, RI",False,https://images.pexels.com/photos/117233/pexels-photo-4670287.jpeg,4.1
DMtisvQXsURlIqF,Nissan Murano,Sedan,$803,Wrong which discover record.,14698,2021,Gasoline,Manual,LightSalmon,"Jeffreyview, SD",True,https://images.pexels.com/photos/99890/pexels-photo-1651353.jpeg|https://images.pexels.com/photos/845808/pexels-photo-4803592.jpeg|https://images.pexels.com/photos/463277/pexels-photo-1843392.jpeg,4.0
YFI1wMX69BPa4vU,Mazda Tribute,Sedan,$954,World knowledge writer that.,62781,2002,Diesel,Manual,SlateGray,"East Curtisshire, ME",False,https://images.pexels.com/photos/195389/pexels-photo-8394661.jpeg|https://images.pexels.com/photos/228205/pexels-photo-6063289.jpeg|https://images.pexels.com/photos/314192/pexels-photo-6316929.jpeg,3.6
tv2RzXakvXs9BP4,Ford Pinto,Sedan,$438,Style fight author.,53597,2020,Gasoline,Automatic,Indigo,"South Lisa, OH",True,https://images.pexels.com/photos/337328/pexels-photo-2990477.jpeg,3.8
RbS7SLFykqpVI8C,BMW Z4,SUV,$615,Impact experience wrong no herself.,39658,2011,Electric,Manual,OrangeRed,"Robbinschester, LA",False,https://images.pexels.com/photos/56061/pexels-photo-7046911.jpeg|https://images.pexels.com/photos/284298/pexels-photo-4027499.jpeg,4.1
OJmbaX9QhWJEsoM,GMC Envoy,Truck,$782,Operation address current bit single eye represent.,95905,2010,Electric,Automatic,Violet,"West Jacob, CA",False,https://images.pexels.com/photos/273921/pexels-photo-6948291.jpeg|https://images.pexels.com/photos/122202/pexels-photo-3876331.jpeg,4.1
QWZ3dPo79tf1oqB,Mercedes-Benz SLK,Truck,$969,Community free exactly these.,53203,2023,Gasoline,Automatic,SandyBrown,"South Frank, WI",True,https://images.pexels.com/photos/245819/pexels-photo-1203567.jpeg|https://images.pexels.com/photos/409944/pexels-photo-1063728.jpeg|https://images.pexels.com/photos/694540/pexels-photo-5338166.jpeg,3.0
q3JR3osVmkbb0ln,Dodge Caliber,SUV,$887,Wall surface matter without.,55012,2018,Diesel,Automatic,Sienna,"Port Jason, MI",True,https://images.pexels.com/photos/232910/pexels-photo-1575830.jpeg,4.8
DPQPtmcDaK8zxZM,GMC Envoy,Truck,$634,Lose list somebody nation cost light item.,58901,2023,Electric,Automatic,DeepSkyBlue,"East Anthonystad, PA",True,https://images.pexels.com/photos/511315/pexels-photo-7827307.jpeg,3.2
t7cPIHHpPvpPcNK,Lexus CT,Truck,$954,Now health land key population.,90967,2009,Gasoline,Manual,Aqua,"Brownfurt, OR",False,https://images.pexels.com/photos/730705/pexels-photo-7840385.jpeg|https://images.pexels.com/photos/506914/pexels-photo-9874998.jpeg,3.3
lv3kuqQHIfotuz9,Hyundai Tiburon,Truck,$914,Understand top agreement discover.,73692,2001,Diesel,Manual,Orange,"Lake Jonathanport, MA",True,https://images.pexels.com/photos/928688/pexels-photo-5515858.jpeg|https://images.pexels.com/photos/525981/pexels-photo-2213611.jpeg|https://images.pexels.com/photos/24667/pexels-photo-9291671.jpeg,3.9
Qp9Pt6h0xn4y3SO,Jeep Commander,Sedan,$845,Reality part subject especially member hot.,86202,2009,Gasoline,Manual,SkyBlue,"Huffchester, MD",True,https://images.pexels.com/photos/325339/pexels-photo-3589328.jpeg|https://images.pexels.com/photos/686664/pexels-photo-3191430.jpeg|https://images.pexels.com/photos/124109/pexels-photo-8375567.jpeg,4.7
M1ueCFV0WiZpjco,Mercedes-Benz CLA,Sedan,$903,Mention single simply me anything nature live.,62169,2001,Electric,Manual,SeaShell,"Angelamouth, NV",False,https://images.pexels.com/photos/15882/pexels-photo-4435120.jpeg|https://images.pexels.com/photos/581923/pexels-photo-6255782.jpeg|https://images.pexels.com/photos/782820/pexels-photo-8026126.jpeg,3.2
EvYFG6uIsjjQhKZ,Lexus LC,Sedan,$614,Build must group well.,26088,2003,Diesel,Automatic,DeepSkyBlue,"Mercedesstad, VT",False,https://images.pexels.com/photos/595384/pexels-photo-5765050.jpeg|https://images.pexels.com/photos/486976/pexels-photo-1306930.jpeg|https://images.pexels.com/photos/484298/pexels-photo-8742086.jpeg,4.4
di5AACosO4Sxz9A,Audi RS6,Truck,$911,Impact choice real time north course relate article.,11238,2018,Diesel,Manual,LawnGreen,"East Nicholaston, CA",False,https://images.pexels.com/photos/175133/pexels-photo-7342987.jpeg|https://images.pexels.com/photos/749747/pexels-photo-4455344.jpeg,4.1
vQ9OBjzEPuIoDxd,Subaru Loyale,SUV,$793,Painting term receive require effect.,59909,2013,Electric,Manual,PowderBlue,"West Elizabethside, GU",False,https://images.pexels.com/photos/976768/pexels-photo-6130685.jpeg,3.3
nbmW2799Q1cy1DN,Kia Stinger GT,SUV,$527,Avoid rock use manage catch various himself.,79624,2009,Electric,Manual,GhostWhite,"Hickmanberg, PR",False,https://images.pexels.com/photos/586550/pexels-photo-2460529.jpeg|https://images.pexels.com/photos/604126/pexels-photo-1460171.jpeg,3.5
HrCdPDJlZCOaRIe,Toyota Camry,SUV,$571,Expect season pattern five.,94532,2013,Electric,Automatic,SpringGreen,"East Mark, ME",True,https://images.pexels.com/photos/952702/pexels-photo-2695599.jpeg,3.7
sPldyyqqvnL8hLb,Audi A5,Sedan,$911,Human myself win truth physical question.,16638,2006,Gasoline,Manual,SlateBlue,"Lake Kellyville, NJ",False,https://images.pexels.com/photos/435550/pexels-photo-7470783.jpeg|https://images.pexels.com/photos/313614/pexels-photo-7186269.jpeg,3.3
ssCsOZvOhpoJDZo,Honda Passport,SUV,$715,Popular event box future tonight.,91109,2010,Gasoline,Manual,GreenYellow,"New Vanessa, HI",False,https://images.pexels.com/photos/977927/pexels-photo-6344741.jpeg,4.7
HWmuAlW17KMxKx8,Kia K900,Sedan,$911,Fast song list you person close.,69192,2018,Electric,Manual,DarkSlateGray,"West Jonathan, ND",True,https://images.pexels.com/photos/21077/pexels-photo-3991941.jpeg,4.6
i0AgT7ZhYdBe2xx,Volkswagen Tiguan,Sedan,$958,Letter shake skill.,71696,2023,Gasoline,Manual,LightCyan,"East Blakeside, MO",False,https://images.pexels.com/photos/120366/pexels-photo-2622228.jpeg|https://images.pexels.com/photos/258805/pexels-photo-8608272.jpeg|https://images.pexels.com/photos/382734/pexels-photo-9795227.jpeg,3.3
jLCOf5EM0So8Cgq,BMW i8,Sedan,$929,Be hour always wear upon indeed think body.,82620,2016,Diesel,Automatic,SeaShell,"Cindyhaven, KS",False,https://images.pexels.com/photos/939951/pexels-photo-2860114.jpeg,3.2
LP6yCLGk5T5tO0o,Toyota FJ Cruiser,Sedan,$530,Protect sit laugh wide hope live.,62073,2019,Electric,Manual,DarkMagenta,"Maryberg, AL",False,https://images.pexels.com/photos/897635/pexels-photo-6675733.jpeg,3.4
HrsD0fKNQ7QCkPL,Mazda Tribute,Truck,$615,Environment community fight important study enjoy son.,98544,2016,Gasoline,Manual,NavajoWhite,"Port Crystal, TN",False,https://images.pexels.com/photos/499408/pexels-photo-2270104.jpeg,4.0
REQgpB9e7umVYoO,Nissan Cube,Truck,$504,Long participant food ten ten.,93270,2001,Gasoline,Automatic,DarkOrchid,"Lynchville, NV",True,https://images.pexels.com/photos/353608/pexels-photo-1359795.jpeg,4.5
ptmtsPS7ud1VDGL,Subaru WRX,Sedan,$901,Event a year share do participant hand.,10665,2003,Gasoline,Automatic,LightGray,"South Adamborough, NY",False,https://images.pexels.com/photos/115910/pexels-photo-3963294.jpeg,4.1
HPP95Ttq5AQnOww,Mercedes-Benz AMG GT,SUV,$517,Edge television product wind far recent easy past.,21421,2007,Diesel,Automatic,Crimson,"East Michaelfort, CT",False,https://images.pexels.com/photos/21321/pexels-photo-6126718.jpeg|https://images.pexels.com/photos/775015/pexels-photo-5338434.jpeg|https://images.pexels.com/photos/746896/pexels-photo-4098958.jpeg,4.1
Jx7ZKyJR2y8zz3F,Jeep Wagoneer,SUV,$834,Investment candidate big degree push return.,77878,2009,Electric,Automatic,MediumBlue,"East Matthew, MI",True,https://images.pexels.com/photos/637933/pexels-photo-5317283.jpeg,3.4
WHjPKQMu3fBXPmt,Honda S2000,SUV,$844,Relate who red partner start style idea.,14294,2020,Electric,Automatic,Thistle,"Jorgeport, MT",True,https://images.pexels.com/photos/489733/pexels-photo-6222112.jpeg|https://images.pexels.com/photos/730063/pexels-photo-8958503.jpeg,4.2
tZLY1v0BF1Bcvwr,Toyota MR2,Truck,$708,Institution around official play science tonight religious front.,87586,2020,Gasoline,Manual,SteelBlue,"West Kelsey, PA",False,https://images.pexels.com/photos/940510/pexels-photo-1419571.jpeg|https://images.pexels.com/photos/183487/pexels-photo-1381806.jpeg,4.5
WHJ6BGnJeyg6qeH,Hyundai Veracruz,SUV,$958,Set decide office eye reason charge.,15689,2017,Diesel,Manual,FloralWhite,"West Amyborough, NJ",True,https://images.pexels.com/photos/209778/pexels-photo-5533233.jpeg,3.8
UPGc1p72gXSJx7g,Kia Sephia,Truck,$664,Style minute big moment message board.,76317,2005,Gasoline,Automatic,LightCoral,"East Jason, LA",True,https://images.pexels.com/photos/425198/pexels-photo-9630395.jpeg|https://images.pexels.com/photos/225612/pexels-photo-8772415.jpeg|https://images.pexels.com/photos/595288/pexels-photo-8379914.jpeg,4.0
Uctnqz37Zl9OHsh,Chevrolet Aveo,Sedan,$849,Whom positive air operation themselves face raise.,11021,2004,Electric,Manual,Tomato,"West James, GA",False,https://images.pexels.com/photos/890520/pexels-photo-8776034.jpeg,3.3
6b99U0Xqd4MA8F6,Nissan Murano,Truck,$899,Order training cell yeah factor determine analysis finally.,84224,2014,Gasoline,Manual,OldLace,"Lake Ronald, HI",False,https://images.pexels.com/photos/338918/pexels-photo-9567543.jpeg,3.3
JcyWl42C95p2PBP,BMW X4,Sedan,$757,Loss rate choice themselves baby sound traditional.,27690,2004,Gasoline,Automatic,Gainsboro,"Jessicaport, PR",True,https://images.pexels.com/photos/531760/pexels-photo-8127137.jpeg,3.2
gGOT7LJ3vrUR9ap,Toyota C-HR,SUV,$748,Direction sound effect at.,70666,2006,Electric,Manual,Magenta,"Port Lisachester, VT",False,https://images.pexels.com/photos/93073/pexels-photo-5349184.jpeg|https://images.pexels.com/photos/95130/pexels-photo-1606376.jpeg|https://images.pexels.com/photos/502130/pexels-photo-9798330.jpeg,3.7
4f7dO9Xk6EDlAn6,Hyundai Santa Cruz,Truck,$794,Prepare happen crime must probably forget.,34325,2001,Gasoline,Manual,PaleTurquoise,"Port Susanbury, ND",True,https://images.pexels.com/photos/399798/pexels-photo-8439955.jpeg|https://images.pexels.com/photos/285406/pexels-photo-1283882.jpeg|https://images.pexels.com/photos/537793/pexels-photo-3423023.jpeg,4.6
mDVlFlqRCE30vVq,Audi A4,Sedan,$991,Me represent player.,69215,2010,Electric,Manual,Cyan,"Mcintoshborough, PW",False,https://images.pexels.com/photos/326509/pexels-photo-3049049.jpeg|https://images.pexels.com/photos/25419/pexels-photo-2197045.jpeg|https://images.pexels.com/photos/522397/pexels-photo-6403387.jpeg,4.7
ISuawSU1AGLX0Ko,Nissan Quest,SUV,$445,Decade sure until.,58548,2019,Gasoline,Manual,Peru,"Lake Jennabury, WA",True,https://images.pexels.com/photos/561150/pexels-photo-7599774.jpeg|https://images.pexels.com/photos/500849/pexels-photo-6402654.jpeg|https://images.pexels.com/photos/309453/pexels-photo-4680840.jpeg,4.0
4d8VG8jwrdeZ7hi,Hyundai Excel,SUV,$603,He agent yourself recognize wife leg inside.,72109,2007,Diesel,Manual,Azure,"Tracyfurt, TX",False,https://images.pexels.com/photos/967712/pexels-photo-5773610.jpeg|https://images.pexels.com/photos/225954/pexels-photo-8509591.jpeg|https://images.pexels.com/photos/570674/pexels-photo-9875440.jpeg,4.1
